Date,open,high,low,close,volume,dividends,stock splits,sma_5,sma_20,sma_50,price_change,price_change_5d,volatility_20d,volume_sma_20,volume_ratio,high_low_ratio,close_high_ratio,close_low_ratio,next_day_return,next_day_direction,next_week_return
2020-03-13 00:00:00-04:00,2569.989990234375,2711.330078125,2492.3701171875,2711.02001953125,8299070000,0.0,0.0,2712.365966796875,3051.6454833984376,3197.8617919921876,0.09287124972971839,-0.08792649883842296,0.04392038969707142,6045445500.0,1.3727805502505976,1.0878521048810295,0.999885643361444,1.0877277017710694,-0.11984055240393443,0,-0.14979605267779128
2020-03-16 00:00:00-04:00,2508.590087890625,2562.97998046875,2380.93994140625,2386.1298828125,7805450000,0.0,0.0,2640.279931640625,3001.943981933594,3180.4273876953125,-0.11984055240393443,-0.13122967205959868,0.050181268167435227,6264733000.0,1.245934982384724,1.0764572158653367,0.9309982524233742,1.0021797867791595,0.05995484974402432,1,-0.06233104976391479
2020-03-17 00:00:00-04:00,2425.659912109375,2553.929931640625,2367.0400390625,2529.18994140625,8370250000,0.0,0.0,2569.671923828125,2959.8889770507812,3166.3141845703126,0.05995484974402432,-0.12248850419808743,0.05294038471702612,6495725500.0,1.2885781580517834,1.0789551040514487,0.9903129722049648,1.0685032359689073,-0.051830762729157875,0,-0.03236604018586886
2020-03-18 00:00:00-04:00,2436.5,2453.570068359375,2280.52001953125,2398.10009765625,8799300000,0.0,0.0,2501.015966796875,2910.4864868164063,3149.3505859375,-0.051830762729157875,-0.1252215307001029,0.05345768265825028,6754980500.0,1.3026388455155422,1.075881837188912,0.9773921391451372,1.051558450317471,0.0047078080405855705,1,0.03230055368130991
2020-03-19 00:00:00-04:00,2393.47998046875,2466.969970703125,2319.780029296875,2409.389892578125,7956100000,0.0,0.0,2486.765966796875,2862.294482421875,3132.79478515625,0.0047078080405855705,-0.028722427714387044,0.053591449776213024,6951826500.0,1.1444618187752529,1.0634499562662687,0.9766595950462305,1.0386286036389454,-0.04335951230846191,0,0.09159172471878985
2020-03-20 00:00:00-04:00,2431.93994140625,2453.010009765625,2295.56005859375,2304.919921875,9053950000,0.0,0.0,2405.545947265625,2810.652978515625,3113.8321826171873,-0.04335951230846191,-0.14979605267779128,0.053939187695035584,7209085000.0,1.2559083434305462,1.0685889051704132,0.9396292362032496,1.004077376780542,-0.02929386782180443,0,0.10262831544954354
2020-03-23 00:00:00-04:00,2290.7099609375,2300.72998046875,2191.860107421875,2237.39990234375,7411380000,0.0,0.0,2375.799951171875,2761.228479003906,3093.086181640625,-0.02929386782180443,-0.06233104976391479,0.05387917984645792,7337096000.0,1.0101244416046893,1.0496700828115033,0.9724739197286867,1.0207767798536378,0.09382773976227554,1,0.17397426342615274
2020-03-24 00:00:00-04:00,2344.43994140625,2449.7099609375,2344.43994140625,2447.330078125,7563150000,0.0,0.0,2359.427978515625,2727.1844848632813,3076.72578125,0.09382773976227554,-0.03236604018586886,0.05912796914955883,7435415500.0,1.0171792013506171,1.044901990309936,0.9990285042513404,1.0438868724685837,0.011535011448221999,1,0.05608561386651423
2020-03-25 00:00:00-04:00,2457.77001953125,2571.419921875,2407.530029296875,2475.56005859375,8300010000,0.0,0.0,2374.919970703125,2695.1429931640623,3060.474384765625,0.011535011448221999,0.03230055368130991,0.05931880101011432,7576183500.0,1.0955397265654931,1.0680738726345147,0.9627210388837029,1.0282571882672398,0.062414163303876835,1,-0.0020440055882241515
2020-03-26 00:00:00-04:00,2501.2900390625,2637.010009765625,2500.719970703125,2630.070068359375,7766990000,0.0,0.0,2419.056005859375,2677.70849609375,3047.4127880859373,0.062414163303876835,0.09159172471878985,0.06083348762064246,7611297500.0,1.020455447970599,1.0545003201714662,0.9973682536734599,1.0517251428275196,-0.033687352562252526,0,-0.03922715491758055
2020-03-27 00:00:00-04:00,2555.8701171875,2615.909912109375,2520.02001953125,2541.469970703125,6201670000,0.0,0.0,2466.366015625,2657.07099609375,3032.45638671875,-0.033687352562252526,0.10262831544954354,0.061182442307541184,7492902500.0,0.8276725874919633,1.038051242384956,0.9715433849378152,1.0085118177655845,0.03351600948370015,1,-0.020783274627778403
2020-03-30 00:00:00-04:00,2558.97998046875,2631.800048828125,2545.280029296875,2626.64990234375,5751120000,0.0,0.0,2544.216015625,2633.8919921875,3018.65318359375,0.03351600948370015,0.17397426342615274,0.06068708234409273,7461392000.0,0.7707837894055157,1.0339923381849465,0.9980431087511119,1.031968927626935,-0.016012721914555605,0,0.014097816866965429
2020-03-31 00:00:00-04:00,2614.68994140625,2641.389892578125,2571.14990234375,2584.590087890625,6576210000,0.0,0.0,2571.668017578125,2612.952990722656,3003.7525830078125,-0.016012721914555605,0.05608561386651423,0.06051868191279168,7471377000.0,0.8801871462248525,1.0273185123007986,0.9784962436454011,1.0052273053137133,-0.04414243033166543,0,0.028948429605645254
2020-04-01 00:00:00-04:00,2498.080078125,2522.75,2447.489990234375,2470.5,5964000000,0.0,0.0,2570.656005859375,2579.9719848632812,2986.7467822265626,-0.04414243033166543,-0.0020440055882241515,0.0599971733958969,7515926000.0,0.7935149973536195,1.0307498743880126,0.9792884748786047,1.00940147247075,0.02282934723487151,1,0.1131268894834041
2020-04-02 00:00:00-04:00,2458.5400390625,2533.219970703125,2455.7900390625,2526.89990234375,6464190000,0.0,0.0,2550.02197265625,2555.119982910156,2970.8497802734373,0.02282934723487151,-0.03922715491758055,0.060150233649996554,7560171000.0,0.8550322472864701,1.0315295405588436,0.997505124532229,1.028956002813822,-0.015137125124949469,0,0.10404850851898062
2020-04-03 00:00:00-04:00,2514.919921875,2538.179931640625,2459.9599609375,2488.64990234375,6096970000,0.0,0.0,2539.457958984375,2530.933972167969,2954.1119775390625,-0.015137125124949469,-0.020783274627778403,0.060135242448590975,7537257500.0,0.8089109334529171,1.0317972535916053,0.9804860054720944,1.0116627676311105,0.07033131865275055,1,0.10968998902242699
2020-04-06 00:00:00-04:00,2578.280029296875,2676.85009765625,2574.570068359375,2663.679931640625,6403840000,0.0,0.0,2546.86396484375,2526.7899658203123,2941.4761767578125,0.07033131865275055,0.014097816866965429,0.06021629426519837,7435385000.0,0.8612654220326184,1.0397270327010568,0.9950799762649555,1.0346115510222003,-0.0016030527844311804,0,0.068469234905709
2020-04-07 00:00:00-04:00,2738.64990234375,2756.889892578125,2657.669921875,2659.409912109375,7050410000,0.0,0.0,2561.8279296875,2515.648962402344,2929.79177734375,-0.0016030527844311804,0.028948429605645254,0.05909291039174674,7405803500.0,0.9520114866671793,1.037333443813491,0.9646413225529327,1.000654705168634,0.03405645287963033,1,0.04660815722619671
2020-04-08 00:00:00-04:00,2685.0,2760.75,2663.300048828125,2749.97998046875,5875710000,0.0,0.0,2617.72392578125,2516.078967285156,2919.2665771484376,0.03405645287963033,0.1131268894834041,0.058563634014232174,7328029000.0,0.80181314784644,1.0365899258007951,0.9960988790976184,1.0325460631740555,0.014487410153376512,1,0.018025610626781985
2020-04-09 00:00:00-04:00,2776.989990234375,2818.570068359375,2762.360107421875,2789.820068359375,7899550000,0.0,0.0,2670.307958984375,2531.537976074219,2909.59498046875,0.014487410153376512,0.10404850851898062,0.05396505552777785,7280466000.0,1.0850335679062302,1.0203485276182767,0.9897997923405414,1.0099407607515476,-0.010104660822607414,0,0.03037471527122837
2020-04-13 00:00:00-04:00,2782.4599609375,2782.4599609375,2721.169921875,2761.6298828125,5319530000,0.0,0.0,2724.903955078125,2534.068469238281,2899.1543798828125,-0.010104660822607414,0.10968998902242699,0.050146483635763565,7131489000.0,0.7459213636871627,1.0225234148627766,0.9925137905244172,1.0148685903854255,0.030572589146256046,1,0.022280331509960227
2020-04-14 00:00:00-04:00,2805.10009765625,2851.85009765625,2805.10009765625,2846.06005859375,5615730000,0.0,0.0,2761.37998046875,2557.064978027344,2891.5651806640626,0.030572589146256046,0.068469234905709,0.041408722130498433,7022003000.0,0.7997333524351955,1.0166660719305742,0.9979697253136627,1.0146019605402756,-0.022030438529415775,0,-0.03847424079100581
2020-04-15 00:00:00-04:00,2795.639892578125,2801.8798828125,2761.5400390625,2783.360107421875,5208000000,0.0,0.0,2786.17001953125,2569.773486328125,2882.253984375,-0.022030438529415775,0.04660815722619671,0.04020765694579952,6863890500.0,0.7587533629797854,1.014607734517474,0.993390232213654,1.007901412998083,0.005816689462164515,1,0.00573046625528062
2020-04-16 00:00:00-04:00,2799.340087890625,2806.510009765625,2764.320068359375,2799.550048828125,5228810000,0.0,0.0,2796.084033203125,2589.845983886719,2872.29318359375,0.005816689462164515,0.018025610626781985,0.03787609851089673,6685366000.0,0.7821277099862596,1.015262321425496,0.9975200655214904,1.0127445373898614,0.026793594848223412,1,-0.0006251004516717451
2020-04-17 00:00:00-04:00,2842.429931640625,2879.219970703125,2830.8798828125,2874.56005859375,5804810000,0.0,0.0,2813.03203125,2613.1044921875,2863.0905859375,0.026793594848223412,0.03037471527122837,0.038083069345655134,6577801500.0,0.8824848241467913,1.0170759939989396,0.9983815366117244,1.0154298937395583,-0.01788104803401469,0,-0.013156819683175058
2020-04-20 00:00:00-04:00,2845.6201171875,2868.97998046875,2820.429931640625,2823.159912109375,5228630000,0.0,0.0,2825.338037109375,2639.016491699219,2852.63818359375,-0.01788104803401469,0.022280331509960227,0.03661834294573945,6386535500.0,0.8186958328189047,1.0172137050041459,0.9840291432246632,1.000967930611615,-0.030674795694063395,0,0.01959508851131342
2020-04-21 00:00:00-04:00,2784.81005859375,2785.5400390625,2727.10009765625,2736.56005859375,5121010000,0.0,0.0,2803.438037109375,2663.974499511719,2840.815185546875,-0.030674795694063395,-0.03847424079100581,0.03669916288592166,6272017000.0,0.816485350725293,1.0214293349395114,0.9824163430495026,1.0034688719147604,0.022930247703843776,1,0.04634644636651952
2020-04-22 00:00:00-04:00,2787.889892578125,2815.10009765625,2775.949951171875,2799.31005859375,5084920000,0.0,0.0,2806.62802734375,2681.5734985351564,2829.7595849609374,0.022930247703843776,0.00573046625528062,0.031274847785084,6148105500.0,0.8270710383873536,1.014103332975383,0.9943909493393694,1.0084151760056097,-0.0005394221197431159,0,0.05008375215223748
2020-04-23 00:00:00-04:00,2810.419921875,2844.89990234375,2794.260009765625,2797.800048828125,5773530000,0.0,0.0,2806.27802734375,2697.685498046875,2818.5605859375,-0.0005394221197431159,-0.0006251004516717451,0.031303298823623524,6021781500.0,0.9587744092009981,1.0181228276542427,0.9834441087094762,1.0012668967991984,0.013918057304545428,1,0.04097143498889899
2020-04-24 00:00:00-04:00,2812.639892578125,2842.7099609375,2791.760009765625,2836.739990234375,5382810000,0.0,0.0,2798.714013671875,2708.018994140625,2807.70638671875,0.013918057304545428,-0.013156819683175058,0.028505269165760946,5902572500.0,0.9119430553373127,1.018250118560926,0.9978999015780153,1.0161116930937506,0.014714069804799612,1,-0.002125689812120135
2020-04-27 00:00:00-04:00,2854.64990234375,2887.719970703125,2852.889892578125,2878.47998046875,5203930000,0.0,0.0,2809.77802734375,2724.869494628906,2797.7971875,0.014714069804799612,0.01959508851131342,0.027143995411876103,5852685500.0,0.8891525095616363,1.0122087004533935,0.9968002471402637,1.0089698827694678,-0.005242380698498916,0,-0.012416271948000435
2020-04-28 00:00:00-04:00,2909.9599609375,2921.14990234375,2860.7099609375,2863.389892578125,5691160000,0.0,0.0,2835.143994140625,2736.706494140625,2787.461787109375,-0.005242380698498916,0.04634644636651952,0.026496447869953952,5849687500.0,0.9728998343928629,1.021127601969982,0.9802269614033563,1.0009368064841313,0.026583916282167053,1,0.0017636609115700974
2020-04-29 00:00:00-04:00,2918.4599609375,2954.860107421875,2912.159912109375,2939.510009765625,6645640000,0.0,0.0,2863.183984375,2754.452490234375,2778.8461865234376,0.026583916282167053,0.05008375215223748,0.0264597511153858,5853159000.0,1.13539372499534,1.014662723408472,0.9948051355738654,1.0093916881221126,-0.009212446303987654,0,-0.03098818768706557
2020-04-30 00:00:00-04:00,2930.909912109375,2930.909912109375,2892.469970703125,2912.429931640625,6544980000,0.0,0.0,2886.1099609375,2776.5489868164063,2769.371787109375,-0.009212446303987654,0.04097143498889899,0.02395570007128628,5882208000.0,1.1126740162877613,1.0132896596319394,0.9936947975124046,1.0069006631493733,-0.028059034078492195,0,-0.010726434958995501
2020-05-01 00:00:00-04:00,2869.090087890625,2869.090087890625,2821.610107421875,2830.7099609375,4759810000,0.0,0.0,2884.903955078125,2791.7394897460936,2758.52138671875,-0.028059034078492195,-0.002125689812120135,0.025035220268820043,5796989000.0,0.8210831519604401,1.016827264810209,0.9866228923535327,1.00322505703098,0.004249827591976452,1,0.03500538354618543
2020-05-04 00:00:00-04:00,2815.010009765625,2844.239990234375,2797.85009765625,2842.739990234375,4735930000,0.0,0.0,2877.75595703125,2809.443994140625,2748.6211865234377,0.004249827591976452,-0.012416271948000435,0.024544822714259604,5728937000.0,0.8266681934187791,1.0165805496931324,0.9994726183426328,1.016044423757988,0.009040556385797371,1,0.03076255706546882
2020-05-05 00:00:00-04:00,2868.8798828125,2898.22998046875,2863.550048828125,2868.43994140625,5140290000,0.0,0.0,2878.765966796875,2819.681994628906,2741.4721875,0.009040556385797371,0.0017636609115700974,0.019529362886704812,5665759500.0,0.9072552408904755,1.0121108173593185,0.9897212991159239,1.0017076330061443,-0.006979410390386298,0,0.0005857454977518106
2020-05-06 00:00:00-04:00,2883.139892578125,2891.110107421875,2847.64990234375,2848.419921875,4892570000,0.0,0.0,2860.54794921875,2829.1324951171873,2735.87638671875,-0.006979410390386298,-0.03098818768706557,0.019645621108646948,5557867500.0,0.8802962647094411,1.01526177956158,0.9852339814255834,1.0002704052666784,0.011504630788313985,1,-0.00997743403517981
2020-05-07 00:00:00-04:00,2878.260009765625,2901.919921875,2876.47998046875,2881.18994140625,5178790000,0.0,0.0,2854.299951171875,2835.6929931640625,2731.1723876953124,0.011504630788313985,-0.010726434958995501,0.018415537419549557,5523021500.0,0.9376733369587643,1.0088441225313531,0.9928564601964083,1.001637404386431,0.016871538638701944,1,-0.00995767095877309
2020-05-08 00:00:00-04:00,2908.830078125,2932.159912109375,2902.8798828125,2929.800048828125,4876030000,0.0,0.0,2874.11796875,2842.6919921875,2730.1931884765627,0.016871538638701944,0.03500538354618543,0.018504756118765127,5371845500.0,0.9077010870845038,1.0100865452512304,0.9991951792016853,1.0092736065915147,0.00013307822091168653,1,-0.022561299936727397
2020-05-11 00:00:00-04:00,2915.4599609375,2944.25,2903.43994140625,2930.18994140625,4819730000,0.0,0.0,2891.607958984375,2851.1199951171875,2729.712587890625,0.00013307822091168653,0.03076255706546882,0.018274590013364945,5346855500.0,0.9014139245019807,1.0140557612409176,0.9952245704020548,1.0092132093447208,-0.020500317528877154,0,0.008095028369301316
2020-05-12 00:00:00-04:00,2939.5,2945.820068359375,2869.590087890625,2870.1201171875,5119630000,0.0,0.0,2891.943994140625,2852.322998046875,2725.310390625,-0.020500317528877154,0.0005857454977518106,0.01779956490721405,5322050500.0,0.9619656934859976,1.0265647629570622,0.974302588272462,1.0001847055783721,-0.01746272460422804,0,0.01840334970736679
2020-05-13 00:00:00-04:00,2865.860107421875,2874.139892578125,2793.14990234375,2820.0,6151650000,0.0,0.0,2886.260009765625,2854.154992675781,2721.64298828125,-0.01746272460422804,-0.00997743403517981,0.017521422947712924,5369233000.0,1.1457223033531978,1.0289959340049797,0.9811630976216815,1.0096128380484413,0.01152482269503552,1,0.05376244944038122
2020-05-14 00:00:00-04:00,2794.5400390625,2852.800048828125,2766.639892578125,2852.5,5651130000,0.0,0.0,2880.522021484375,2856.802490234375,2716.0905859375,0.01152482269503552,-0.00995767095877309,0.017653429438834543,5390349000.0,1.0483792422345937,1.0311425265287093,0.999894823042979,1.0310340740955142,0.0039263632504382695,1,0.03365819798970193
